1.7|2020-03-12 05:05:25,221|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-||healthchecks.check.secondaryAvatar.pass.done.scheduled|{"severity":0,"pluginVersion":"1.14.0","healthy":true,"failureReason":""}|1583989525221|SEN-L15068861||troubleshooting.healthcheck||
1.7|2020-03-12 05:05:25,223|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-||healthchecks.check.secondaryPlugin.pass.done.scheduled|{"severity":0,"pluginVersion":"1.14.0","healthy":true,"failureReason":""}|1583989525223|SEN-L15068861||troubleshooting.healthcheck||
1.7|2020-03-12 05:05:25,223|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-||healthchecks.check.secondaryIndex.pass.done.scheduled|{"severity":0,"pluginVersion":"1.14.0","healthy":true,"failureReason":""}|1583989525223|SEN-L15068861||troubleshooting.healthcheck||
1.7|2020-03-12 05:05:25,224|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-||healthchecks.check.networkMount.pass.done.scheduled|{"severity":0,"pluginVersion":"1.14.0","healthy":true,"failureReason":""}|1583989525224|SEN-L15068861||troubleshooting.healthcheck||
1.7|2020-03-12 05:05:56,385|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-|1355444948|userauthenticated|{"user.name":"c49f6deabd3945551597c4a27d7cf4e1","directoryId":1,"applicationId":1,"directoryType":"INTERNAL"}|1583989556385|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|crowd.user||
1.7|2020-03-12 05:05:56,600|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-|-1853408393|userlogin|{"user.name":"c49f6deabd3945551597c4a27d7cf4e1","eventType":5,"locale":"en_US"}|1583989556600|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|user||
1.7|2020-03-12 05:05:57,740|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|a3ea1345b688f945f215536c18b59fa0||UserActivity|{"application":"family","emailHash":"$2b$11$wgr1TJNVKwiK/dQBd3HKm.pG8JHMaf0lgzTIdD9PwD1dyxUrR19bS"}|1583989557740|SEN-L15068861||analytics.api||
1.7|2020-03-12 05:05:57,908|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|c49f6deabd3945551597c4a27d7cf4e1|-1853408393|jira.dashboard.view|{"hiddenItemsCount":0,"dashboardId":10000,"shownItemsCount":3}|1583989557908|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|dashboard.analytics||,jira-software,
1.7|2020-03-12 05:05:58,276|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|c49f6deabd3945551597c4a27d7cf4e1|-1853408393|dashboardview|{"id":10000}|1583989558276|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|||,jira-software,
1.7|2020-03-12 05:05:58,410|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|a3ea1345b688f945f215536c18b59fa0||UserActivity|{"application":"unknown","emailHash":"$2b$11$wgr1TJNVKwiK/dQBd3HKm.pG8JHMaf0lgzTIdD9PwD1dyxUrR19bS"}|1583989558410|SEN-L15068861||analytics.api||
1.7|2020-03-12 05:05:58,864|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-||exportcompleted|{"xmlExportTime":1583989461527}|1583989558864|SEN-L15068861||bc.dataimport||
1.7|2020-03-12 05:05:59,609|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|c49f6deabd3945551597c4a27d7cf4e1|-1853408393|bigpipe.sidebar.deadline.exceeded|{"executionTimeMillis":17,"threadId":40}|1583989559609|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|navigation||,jira-software,
1.7|2020-03-12 05:05:59,627|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-|-1853408393|jira.http.request.stats|{"timingEvents.afterWorkActionExecute":454,"timingEvents.pageBuilderFinish":1799,"requestUserTime":920,"timingEvents.beforeSecurityFilter":2,"timingEvents.serverRenderEnd":1799,"timingEvents.webworkViewDispatch":1183,"timingEvents.afterPageBuilderPreBodyDecorator":1737,"activityTimings.dbConnected":103,"activityTimings.dbRead":25,"reqTime":1799,"timingEvents.beforePageBuilderFinish":1189,"timingEvents.beforeWorkActionPrepareDispatcher":57,"timingEvents.postProcessingFilterChainStarts":1183,"requestCorrelationId":"","requestCpuTime":1030,"requestGCCount":2,"key":"","timingEvents.afterPageBuilderWriteHead":1211,"timingEvents.beforeWorkActionStarts":57,"timingEvents.afterPageBuilderWriteBody":1738,"timingEvents.preProcessingFilterChainFinished":57,"timingEventKeys":"","timingEvents.beforePageBuilderFlushHeadEarly":133,"url":"","requestGCDuration":145,"timingEvents.jiraSecurityFilter":3,"timingEvents.pageBuilderFlushHeadEarly":449,"timingEventMillis":"2,3,57,57,57,133,449,454,1183,1183,1189,1211,1737,1738,1799,1799"}|1583989559627|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|servermetrics||
1.7|2020-03-12 05:06:05,585|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-|-1853408393|jira.http.request.stats|{"requestUserTime":0,"timingEvents.serverRenderEnd":16,"timingEvents.beforeSecurityFilter":1,"reqTime":16,"timingEvents.preProcessingFilterChainFinished":4,"timingEventKeys":"","url":"","requestGCDuration":0,"timingEvents.jiraSecurityFilter":2,"timingEvents.postProcessingFilterChainStarts":7,"requestCorrelationId":"","requestCpuTime":7,"requestGCCount":0,"timingEventMillis":"1,2,4,7,16"}|1583989565585|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|servermetrics||
1.7|2020-03-12 05:06:05,977|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|c49f6deabd3945551597c4a27d7cf4e1|-1853408393|quicksearch.enabled|{}|1583989565472|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|browser||,jira-software,
1.7|2020-03-12 05:06:06,004|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-|-310495473|jira.http.request.stats|{"requestUserTime":0,"timingEvents.serverRenderEnd":18,"timingEvents.beforeSecurityFilter":4,"reqTime":18,"timingEvents.preProcessingFilterChainFinished":6,"timingEventKeys":"","url":"","requestGCDuration":0,"timingEvents.jiraSecurityFilter":4,"timingEvents.postProcessingFilterChainStarts":18,"requestCorrelationId":"","requestCpuTime":6,"requestGCCount":0,"timingEventMillis":"4,4,6,18,18"}|1583989566004|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|servermetrics||
1.7|2020-03-12 05:06:06,526|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-|-1853408393|jira.http.request.stats|{"requestUserTime":250,"timingEvents.serverRenderEnd":531,"timingEvents.beforeSecurityFilter":2,"reqTime":531,"timingEvents.preProcessingFilterChainFinished":82,"timingEventKeys":"","url":"","requestGCDuration":0,"timingEvents.jiraSecurityFilter":3,"timingEvents.postProcessingFilterChainStarts":520,"requestCorrelationId":"","requestCpuTime":272,"requestGCCount":0,"timingEventMillis":"2,3,82,520,531"}|1583989566526|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|servermetrics||
1.7|2020-03-12 05:06:06,569|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-|-1853408393|jira.http.request.stats|{"requestUserTime":20,"timingEvents.serverRenderEnd":21,"timingEvents.beforeSecurityFilter":2,"reqTime":21,"timingEvents.preProcessingFilterChainFinished":5,"timingEventKeys":"","url":"","requestGCDuration":0,"timingEvents.jiraSecurityFilter":3,"timingEvents.postProcessingFilterChainStarts":21,"requestCorrelationId":"","requestCpuTime":20,"requestGCCount":0,"timingEventMillis":"2,3,5,21,21"}|1583989566569|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|servermetrics||
1.7|2020-03-12 05:06:07,758|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-|-1853408393|jira.http.request.stats|{"requestUserTime":20,"timingEvents.serverRenderEnd":58,"timingEvents.beforeSecurityFilter":2,"activityTimings.dbConnected":4,"activityTimings.dbRead":3,"reqTime":58,"timingEvents.preProcessingFilterChainFinished":8,"timingEventKeys":"","url":"","requestGCDuration":0,"timingEvents.jiraSecurityFilter":5,"timingEvents.postProcessingFilterChainStarts":58,"requestCorrelationId":"","requestCpuTime":19,"requestGCCount":0,"timingEventMillis":"2,5,8,58,58"}|1583989567758|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|servermetrics||
1.7|2020-03-12 05:06:07,758|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-|-1853408393|jira.http.request.stats|{"requestUserTime":20,"timingEvents.serverRenderEnd":47,"timingEvents.beforeSecurityFilter":1,"activityTimings.dbConnected":0,"activityTimings.dbRead":0,"reqTime":47,"timingEvents.preProcessingFilterChainFinished":2,"timingEventKeys":"","url":"","requestGCDuration":0,"timingEvents.jiraSecurityFilter":1,"timingEvents.postProcessingFilterChainStarts":47,"requestCorrelationId":"","requestCpuTime":39,"requestGCCount":0,"timingEventMillis":"1,1,2,47,47"}|1583989567758|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|servermetrics||
1.7|2020-03-12 05:06:08,509|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|c49f6deabd3945551597c4a27d7cf4e1||com.atlassian.jira.issue.search.providers.lucene.empty.jql|{"searchSkipped":false}|1583989568509|SEN-L15068861||issue.search.providers||,jira-software,
1.7|2020-03-12 05:06:09,507|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|-|-1853408393|jira.http.request.stats|{"requestUserTime":400,"timingEvents.serverRenderEnd":1207,"timingEvents.beforeSecurityFilter":2,"reqTime":1207,"timingEvents.preProcessingFilterChainFinished":4,"timingEventKeys":"","url":"","requestGCDuration":107,"timingEvents.jiraSecurityFilter":2,"timingEvents.postProcessingFilterChainStarts":1206,"requestCorrelationId":"","requestCpuTime":433,"requestGCCount":1,"timingEventMillis":"2,2,4,1206,1207"}|1583989569507|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|servermetrics||
1.7|2020-03-12 05:06:11,011|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|c49f6deabd3945551597c4a27d7cf4e1|-1853408393|healthcheck.notification.display|{"name":"","severity":"critical","action":"","application":""}|1583989566532|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|browser||,jira-software,
1.7|2020-03-12 05:06:11,012|d38c0ad66166e7dfcf52f1a8d56b0d73|jira|7.13.0|c49f6deabd3945551597c4a27d7cf4e1|-1853408393|healthcheck.notification.display|{"name":"","severity":"warning","action":"","application":""}|1583989566536|SEN-L15068861|ee28f9507150f454965c013f4ed2c26b|browser||,jira-software,
